workforce_snapshot_key,snapshot_date,employee_id,dept_code,job_code,band,manager_employee_id,employment_status,hire_date,tenure_months,months_since_last_move,last_move_date,seniority_risk_window_flag,seniority_risk_window_label,warning_letter_count_12m,is_excluded_from_risk_list,exclusion_reason,flight_risk_score,flight_risk_band
44553,2024-11-01,E001200,01CN000085,MJ008C,Band 2,E001561,Active,2023-12-01,11,11,2023-12-01,True,12M_ANNIVERSARY,0,False,,24.78,Low
44554,2024-12-01,E001200,01CN000085,MJ008C,Band 2,E001561,Active,2023-12-01,12,12,2023-12-01,True,12M_ANNIVERSARY,0,False,,21.35,Low
44555,2025-01-01,E001200,01CN000085,MJ008C,Band 2,E001561,Active,2023-12-01,13,13,2023-12-01,True,12M_ANNIVERSARY,0,False,,28.56,Low
44556,2025-02-01,E001200,01CN000085,MJ008C,Band 2,E001561,Active,2023-12-01,14,14,2023-12-01,False,,0,False,,18.02,Low
44557,2025-03-01,E001200,01CN000085,MJ008C,Band 2,E001561,Active,2023-12-01,15,15,2023-12-01,False,,0,False,,18.35,Low
44558,2025-04-01,E001200,01CN000085,MJ008C,Band 2,E001561,Active,2023-12-01,16,16,2023-12-01,False,,0,False,,19.23,Low
44559,2025-05-01,E001200,01CN000085,MJ008C,Band 2,E001561,Active,2023-12-01,17,17,2023-12-01,True,18M_ANNIVERSARY,0,False,,29.77,Low
44560,2025-06-01,E001200,01CN000085,MJ008C,Band 2,E001561,Active,2023-12-01,18,18,2023-12-01,True,18M_ANNIVERSARY,0,False,,27.15,Low
44561,2025-07-01,E001200,01CN000085,MJ008C,Band 2,E001561,Active,2023-12-01,19,19,2023-12-01,True,18M_ANNIVERSARY,0,False,,25.85,Low
44562,2025-08-01,E001200,01CN000085,MJ008C,Band 2,E001561,Terminated,2023-12-01,20,20,2023-12-01,False,,0,False,,22.56,Low
44563,2023-12-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,0,0,2023-12-01,False,,0,False,,7.96,Low
44564,2024-01-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,1,1,2023-12-01,False,,0,False,,8.5,Low
44565,2024-02-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,2,2,2023-12-01,False,,0,False,,3.0,Low
44566,2024-03-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,3,3,2023-12-01,False,,0,False,,3.0,Low
44567,2024-04-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,4,4,2023-12-01,False,,0,False,,7.04,Low
44568,2024-05-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,5,5,2023-12-01,False,,0,False,,8.38,Low
44569,2024-06-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,6,6,2023-12-01,False,,0,False,,6.75,Low
44570,2024-07-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,7,7,2023-12-01,False,,0,False,,7.92,Low
44571,2024-08-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,8,8,2023-12-01,False,,0,False,,10.21,Low
44572,2024-09-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,9,9,2023-12-01,False,,0,False,,7.04,Low
44573,2024-10-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,10,10,2023-12-01,False,,0,False,,7.38,Low
44574,2024-11-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,11,11,2023-12-01,True,12M_ANNIVERSARY,0,False,,13.63,Low
44575,2024-12-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,12,12,2023-12-01,True,12M_ANNIVERSARY,0,False,,16.42,Low
44576,2025-01-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,13,13,2023-12-01,True,12M_ANNIVERSARY,0,False,,13.81,Low
44577,2025-02-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,14,14,2023-12-01,False,,0,False,,4.81,Low
44578,2025-03-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,15,15,2023-12-01,False,,0,False,,7.64,Low
44579,2025-04-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,16,16,2023-12-01,False,,0,False,,6.76,Low
44580,2025-05-01,E001201,01CN000079,MJ029S,Band 4,E000055,Active,2023-12-01,17,17,2023-12-01,True,18M_ANNIVERSARY,0,False,,15.76,Low
44581,2025-06-01,E001201,01CN000079,MJ029S,Band 4,E000055,Terminated,2023-12-01,18,18,2023-12-01,True,18M_ANNIVERSARY,0,False,,18.26,Low
44582,2023-12-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,0,0,2023-12-01,False,,0,False,,14.07,Low
44583,2024-01-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,1,1,2023-12-01,False,,0,False,,8.33,Low
44584,2024-02-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,2,2,2023-12-01,False,,0,False,,12.66,Low
44585,2024-03-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,3,3,2023-12-01,False,,0,False,,11.49,Low
44586,2024-04-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,4,4,2023-12-01,False,,0,False,,11.62,Low
44587,2024-05-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,5,5,2023-12-01,False,,0,False,,7.83,Low
44588,2024-06-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,6,6,2023-12-01,False,,0,False,,11.66,Low
44589,2024-07-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,7,7,2023-12-01,False,,0,False,,12.49,Low
44590,2024-08-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,8,8,2023-12-01,False,,0,False,,9.49,Low
44591,2024-09-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,9,9,2023-12-01,False,,0,False,,12.28,Low
44592,2024-10-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,10,10,2023-12-01,False,,0,False,,8.08,Low
44593,2024-11-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,11,11,2023-12-01,True,12M_ANNIVERSARY,0,False,,15.16,Low
44594,2024-12-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,12,12,2023-12-01,True,12M_ANNIVERSARY,0,False,,21.68,Low
44595,2025-01-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,13,13,2023-12-01,True,12M_ANNIVERSARY,0,False,,20.09,Low
44596,2025-02-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,14,14,2023-12-01,False,,0,False,,10.05,Low
44597,2025-03-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,15,15,2023-12-01,False,,0,False,,10.92,Low
44598,2025-04-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,16,16,2023-12-01,False,,0,False,,12.8,Low
44599,2025-05-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,17,17,2023-12-01,True,18M_ANNIVERSARY,0,False,,15.76,Low
44600,2025-06-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,18,18,2023-12-01,True,18M_ANNIVERSARY,0,False,,18.92,Low
44601,2025-07-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,19,19,2023-12-01,True,18M_ANNIVERSARY,0,False,,18.92,Low
44602,2025-08-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,20,20,2023-12-01,False,,0,False,,13.84,Low
44603,2025-09-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,21,21,2023-12-01,False,,0,False,,12.55,Low
44604,2025-10-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,22,22,2023-12-01,False,,0,False,,9.26,Low
44605,2025-11-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,23,23,2023-12-01,False,,0,False,,13.13,Low
44606,2025-12-01,E001202,01CN000038,MJ029S,Band 4,E001262,Active,2023-12-01,24,24,2023-12-01,False,,0,False,,12.91,Low
44607,2023-12-01,E001203,01CN000057,MJ016E,Band 5,E001541,Active,2023-12-01,0,0,2023-12-01,False,,0,False,,3.0,Low
44608,2024-01-01,E001203,01CN000057,MJ016E,Band 5,E001541,Active,2023-12-01,1,1,2023-12-01,False,,0,False,,8.17,Low
44609,2024-02-01,E001203,01CN000057,MJ016E,Band 5,E001541,Active,2023-12-01,2,2,2023-12-01,False,,0,False,,3.67,Low
44610,2024-03-01,E001203,01CN000057,MJ016E,Band 5,E001541,Active,2023-12-01,3,3,2023-12-01,False,,0,False,,3.12,Low
44611,2024-04-01,E001203,01CN000057,MJ016E,Band 5,E001541,Active,2023-12-01,4,4,2023-12-01,False,,0,False,,5.62,Low
44612,2024-05-01,E001203,01CN000057,MJ016E,Band 5,E001541,Active,2023-12-01,5,5,2023-12-01,False,,0,False,,4.54,Low
44613,2024-06-01,E001203,01CN000057,MJ016E,Band 5,E001541,Active,2023-12-01,6,6,2023-12-01,False,,0,False,,6.17,Low
44614,2024-07-01,E001203,01CN000057,MJ016E,Band 5,E001541,Active,2023-12-01,7,7,2023-12-01,False,,0,False,,3.0,Low
44615,2024-08-01,E001203,01CN000057,MJ016E,Band 5,E001541,Active,2023-12-01,8,8,2023-12-01,False,,0,False,,5.08,Low
44616,2024-09-01,E001203,01CN000057,MJ016E,Band 5,E001541,Active,2023-12-01,9,9,2023-12-01,False,,0,False,,6.96,Low
44617,2024-10-01,E001203,01CN000057,MJ016E,Band 5,E001541,Active,2023-12-01,10,10,2023-12-01,False,,0,False,,3.42,Low
44618,2024-11-01,E001203,01CN000057,MJ016E,Band 5,E001541,Active,2023-12-01,11,11,2023-12-01,True,12M_ANNIVERSARY,0,False,,11.83,Low
44619,2024-12-01,E001203,01CN000057,MJ016E,Band 5,E001541,Terminated,2023-12-01,12,12,2023-12-01,True,12M_ANNIVERSARY,0,False,,11.83,Low
44620,2023-12-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,0,0,2023-12-01,False,,0,False,,5.13,Low
44621,2024-01-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,1,1,2023-12-01,False,,0,False,,7.17,Low
44622,2024-02-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,2,2,2023-12-01,False,,0,False,,7.17,Low
44623,2024-03-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,3,3,2023-12-01,False,,0,False,,7.17,Low
44624,2024-04-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,4,4,2023-12-01,False,,0,False,,7.17,Low
44625,2024-05-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,5,5,2023-12-01,False,,0,False,,7.17,Low
44626,2024-06-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,6,6,2023-12-01,False,,0,False,,7.17,Low
44627,2024-07-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,7,7,2023-12-01,False,,0,False,,7.17,Low
44628,2024-08-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,8,8,2023-12-01,False,,0,False,,7.17,Low
44629,2024-09-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,9,9,2023-12-01,False,,0,False,,7.17,Low
44630,2024-10-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,10,10,2023-12-01,False,,0,False,,7.17,Low
44631,2024-11-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,11,11,2023-12-01,True,12M_ANNIVERSARY,0,False,,14.17,Low
44632,2024-12-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,12,12,2023-12-01,True,12M_ANNIVERSARY,0,False,,12.62,Low
44633,2025-01-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,13,13,2023-12-01,True,12M_ANNIVERSARY,0,False,,14.63,Low
44634,2025-02-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,14,14,2023-12-01,False,,0,False,,7.63,Low
44635,2025-03-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,15,0,2025-03-01,False,,0,False,,7.63,Low
44636,2025-04-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,16,1,2025-03-01,False,,0,False,,7.63,Low
44637,2025-05-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,17,2,2025-03-01,True,18M_ANNIVERSARY,0,False,,14.63,Low
44638,2025-06-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,18,3,2025-03-01,True,18M_ANNIVERSARY,0,False,,14.63,Low
44639,2025-07-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,19,4,2025-03-01,True,18M_ANNIVERSARY,0,False,,14.63,Low
44640,2025-08-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,20,5,2025-03-01,False,,0,False,,7.63,Low
44641,2025-09-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,21,6,2025-03-01,False,,0,False,,7.63,Low
44642,2025-10-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,22,7,2025-03-01,False,,0,False,,7.63,Low
44643,2025-11-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,23,8,2025-03-01,False,,0,False,,7.63,Low
44644,2025-12-01,E001204,01QT000005,FC015C,Band 2,E000788,Active,2023-12-01,24,9,2025-03-01,False,,0,False,,7.08,Low
44645,2023-12-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,0,0,2023-12-01,False,,0,False,,10.37,Low
44646,2024-01-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,1,1,2023-12-01,False,,0,False,,14.46,Low
44647,2024-02-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,2,2,2023-12-01,False,,0,False,,8.33,Low
44648,2024-03-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,3,3,2023-12-01,False,,0,False,,13.12,Low
44649,2024-04-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,4,4,2023-12-01,False,,0,False,,8.33,Low
44650,2024-05-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,5,5,2023-12-01,False,,0,False,,11.37,Low
44651,2024-06-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,6,6,2023-12-01,False,,0,False,,8.33,Low
44652,2024-07-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,7,7,2023-12-01,False,,0,False,,13.58,Low
44653,2024-08-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,8,8,2023-12-01,False,,0,False,,12.29,Low
44654,2024-09-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,9,9,2023-12-01,False,,0,False,,18.21,Low
44655,2024-10-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,10,10,2023-12-01,False,,0,False,,14.04,Low
44656,2024-11-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,11,11,2023-12-01,True,12M_ANNIVERSARY,0,False,,18.12,Low
44657,2024-12-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,12,12,2023-12-01,True,12M_ANNIVERSARY,0,False,,14.25,Low
44658,2025-01-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,13,13,2023-12-01,True,12M_ANNIVERSARY,0,False,,16.52,Low
44659,2025-02-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,14,14,2023-12-01,False,,0,False,,12.77,Low
44660,2025-03-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,15,15,2023-12-01,False,,0,False,,12.9,Low
44661,2025-04-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,16,16,2023-12-01,False,,0,False,,14.15,Low
44662,2025-05-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,17,17,2023-12-01,True,18M_ANNIVERSARY,0,False,,19.73,Low
44663,2025-06-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,18,18,2023-12-01,True,18M_ANNIVERSARY,0,False,,17.9,Low
44664,2025-07-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,19,19,2023-12-01,True,18M_ANNIVERSARY,0,False,,20.61,Low
44665,2025-08-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,20,20,2023-12-01,False,,0,False,,11.86,Low
44666,2025-09-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,21,21,2023-12-01,False,,0,False,,12.77,Low
44667,2025-10-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,22,22,2023-12-01,False,,0,False,,11.94,Low
44668,2025-11-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,23,23,2023-12-01,False,,0,False,,10.86,Low
44669,2025-12-01,E001205,01CN000068,MJ163S,Band 4,E000689,Active,2023-12-01,24,24,2023-12-01,False,,0,False,,14.2,Low
44670,2023-12-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,0,0,2023-12-01,False,,0,False,,3.58,Low
44671,2024-01-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,1,1,2023-12-01,False,,0,False,,7.17,Low
44672,2024-02-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,2,2,2023-12-01,False,,0,False,,8.12,Low
44673,2024-03-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,3,3,2023-12-01,False,,0,False,,6.25,Low
44674,2024-04-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,4,4,2023-12-01,False,,0,False,,3.0,Low
44675,2024-05-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,5,5,2023-12-01,False,,0,False,,6.54,Low
44676,2024-06-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,6,6,2023-12-01,False,,0,False,,7.79,Low
44677,2024-07-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,7,7,2023-12-01,False,,0,False,,5.58,Low
44678,2024-08-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,8,8,2023-12-01,False,,0,False,,8.0,Low
44679,2024-09-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,9,9,2023-12-01,False,,0,False,,6.12,Low
44680,2024-10-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,10,10,2023-12-01,False,,0,False,,7.75,Low
44681,2024-11-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,11,11,2023-12-01,True,12M_ANNIVERSARY,0,False,,13.63,Low
44682,2024-12-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,12,12,2023-12-01,True,12M_ANNIVERSARY,0,False,,16.88,Low
44683,2025-01-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,13,13,2023-12-01,True,12M_ANNIVERSARY,0,False,,12.54,Low
44684,2025-02-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,14,14,2023-12-01,False,,0,False,,6.42,Low
44685,2025-03-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,15,15,2023-12-01,False,,0,False,,6.67,Low
44686,2025-04-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,16,16,2023-12-01,False,,0,False,,6.04,Low
44687,2025-05-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,17,17,2023-12-01,True,18M_ANNIVERSARY,0,False,,10.0,Low
44688,2025-06-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,18,18,2023-12-01,True,18M_ANNIVERSARY,0,False,,13.87,Low
44689,2025-07-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,19,19,2023-12-01,True,18M_ANNIVERSARY,0,False,,11.92,Low
44690,2025-08-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,20,20,2023-12-01,False,,0,False,,7.63,Low
44691,2025-09-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,21,21,2023-12-01,False,,0,False,,3.0,Low
44692,2025-10-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,22,22,2023-12-01,False,,0,False,,3.0,Low
44693,2025-11-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,23,23,2023-12-01,False,,0,False,,3.0,Low
44694,2025-12-01,E001206,01CN000019,MK061C,Band 2,E001851,Active,2023-12-01,24,24,2023-12-01,False,,0,False,,6.5,Low
44695,2023-12-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,0,0,2023-12-01,False,,0,False,,6.33,Low
44696,2024-01-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,1,1,2023-12-01,False,,0,False,,9.21,Low
44697,2024-02-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,2,2,2023-12-01,False,,0,False,,12.08,Low
44698,2024-03-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,3,3,2023-12-01,False,,0,False,,10.29,Low
44699,2024-04-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,4,4,2023-12-01,False,,0,False,,9.91,Low
44700,2024-05-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,5,5,2023-12-01,False,,0,False,,12.91,Low
44701,2024-06-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,6,6,2023-12-01,False,,0,False,,9.75,Low
44702,2024-07-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,7,7,2023-12-01,False,,0,False,,7.75,Low
44703,2024-08-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,8,8,2023-12-01,False,,0,False,,12.75,Low
44704,2024-09-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,9,9,2023-12-01,False,,0,False,,12.66,Low
44705,2024-10-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,10,10,2023-12-01,False,,0,False,,13.5,Low
44706,2024-11-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,11,11,2023-12-01,True,12M_ANNIVERSARY,0,False,,17.96,Low
44707,2024-12-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,12,12,2023-12-01,True,12M_ANNIVERSARY,0,False,,17.04,Low
44708,2025-01-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,13,13,2023-12-01,True,12M_ANNIVERSARY,0,False,,19.55,Low
44709,2025-02-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,14,14,2023-12-01,False,,0,False,,16.47,Low
44710,2025-03-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,15,15,2023-12-01,False,,0,False,,14.64,Low
44711,2025-04-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,16,16,2023-12-01,False,,0,False,,12.09,Low
44712,2025-05-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,17,17,2023-12-01,True,18M_ANNIVERSARY,0,False,,27.47,Low
44713,2025-06-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,18,18,2023-12-01,True,18M_ANNIVERSARY,0,False,,18.26,Low
44714,2025-07-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,19,19,2023-12-01,True,18M_ANNIVERSARY,0,False,,23.34,Low
44715,2025-08-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,20,20,2023-12-01,False,,0,False,,20.59,Low
44716,2025-09-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,21,21,2023-12-01,False,,0,False,,16.59,Low
44717,2025-10-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,22,22,2023-12-01,False,,0,False,,16.72,Low
44718,2025-11-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,23,23,2023-12-01,False,,0,False,,15.93,Low
44719,2025-12-01,E001207,01CN000037,MJ029S,Band 4,E001677,Active,2023-12-01,24,24,2023-12-01,False,,0,False,,10.26,Low
44720,2023-12-01,E001208,01CN000001,AA052C,K,E001033,Active,2023-12-01,0,0,2023-12-01,False,,0,False,,9.01,Low
44721,2024-01-01,E001208,01CN000001,AA052C,K,E001033,Active,2023-12-01,1,1,2023-12-01,False,,0,False,,16.59,Low
44722,2024-02-01,E001208,01CN000001,AA052C,K,E001033,Active,2023-12-01,2,2,2023-12-01,False,,0,False,,13.84,Low
44723,2024-03-01,E001208,01CN000001,AA052C,K,E001033,Terminated,2023-12-01,3,3,2023-12-01,False,,0,False,,14.09,Low
44724,2023-12-01,E001209,01CN000025,M00159,Band 8,E000112,Active,2023-12-01,0,0,2023-12-01,False,,0,False,,3.0,Low
44725,2024-01-01,E001209,01CN000025,M00159,Band 8,E000112,Active,2023-12-01,1,1,2023-12-01,False,,0,False,,4.03,Low
44726,2024-02-01,E001209,01CN000025,M00159,Band 8,E000112,Terminated,2023-12-01,2,2,2023-12-01,False,,0,False,,4.03,Low
44727,2023-12-01,E001210,01CN000041,M00110,Band 2,E000899,Active,2023-12-01,0,0,2023-12-01,False,,0,False,,5.56,Low
44728,2024-01-01,E001210,01CN000041,M00110,Band 2,E000899,Active,2023-12-01,1,1,2023-12-01,False,,0,False,,8.99,Low
44729,2024-02-01,E001210,01CN000041,M00110,Band 2,E000899,Active,2023-12-01,2,2,2023-12-01,False,,0,False,,10.78,Low
44730,2024-03-01,E001210,01CN000041,M00110,Band 2,E000899,Active,2023-12-01,3,3,2023-12-01,False,,0,False,,11.74,Low
44731,2024-04-01,E001210,01CN000041,M00110,Band 2,E000899,Active,2023-12-01,4,4,2023-12-01,False,,0,False,,9.91,Low
44732,2024-05-01,E001210,01CN000041,M00110,Band 2,E000899,Active,2023-12-01,5,5,2023-12-01,False,,0,False,,10.37,Low
44733,2024-06-01,E001210,01CN000041,M00110,Band 2,E000899,Active,2023-12-01,6,6,2023-12-01,False,,0,False,,10.41,Low
44734,2024-07-01,E001210,01CN000041,M00110,Band 2,E000899,Active,2023-12-01,7,7,2023-12-01,False,,0,False,,10.58,Low
44735,2024-08-01,E001210,01CN000041,M00110,Band 2,E000899,Active,2023-12-01,8,8,2023-12-01,False,,0,False,,10.41,Low
44736,2024-09-01,E001210,01CN000041,M00110,Band 2,E000899,Active,2023-12-01,9,9,2023-12-01,False,,0,False,,8.53,Low
44737,2024-10-01,E001210,01CN000041,M00110,Band 2,E000899,Active,2023-12-01,10,10,2023-12-01,False,,0,False,,10.45,Low
44738,2024-11-01,E001210,01CN000041,M00110,Band 2,E000899,Active,2023-12-01,11,11,2023-12-01,True,12M_ANNIVERSARY,0,False,,19.12,Low
44739,2024-12-01,E001210,01CN000041,M00110,Band 2,E000899,Terminated,2023-12-01,12,12,2023-12-01,True,12M_ANNIVERSARY,0,False,,19.66,Low
44740,2023-12-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,0,0,2023-12-01,False,,0,False,,14.52,Low
