salary_snapshot_key,employee_id,snapshot_date,dept_code,band,base_salary,currency_code,market_p50,salary_gap_to_p50_pct,compa_ratio,is_pay_frozen,pay_freeze_months
40925,E001048,2024-01-01,01QT000008,Band 2,16357379,VND,18376000,-0.1099,0.8901,False,0
40926,E001048,2024-02-01,01QT000008,Band 2,16357379,VND,18376000,-0.1099,0.8901,False,0
40927,E001048,2024-03-01,01QT000008,Band 2,16357379,VND,18376000,-0.1099,0.8901,False,0
40928,E001048,2024-04-01,01QT000008,Band 2,16357379,VND,18376000,-0.1099,0.8901,False,0
40929,E001048,2024-05-01,01QT000008,Band 2,16357379,VND,18376000,-0.1099,0.8901,False,0
40930,E001048,2024-06-01,01QT000008,Band 2,17036745,VND,18376000,-0.0729,0.9271,False,0
40931,E001048,2024-07-01,01QT000008,Band 2,17036745,VND,18376000,-0.0729,0.9271,False,0
40932,E001048,2024-08-01,01QT000008,Band 2,17036745,VND,18376000,-0.0729,0.9271,False,0
40933,E001048,2024-09-01,01QT000008,Band 2,17036745,VND,18376000,-0.0729,0.9271,False,0
40934,E001048,2024-10-01,01QT000008,Band 2,17036745,VND,18376000,-0.0729,0.9271,False,0
40935,E001048,2024-11-01,01QT000008,Band 2,17036745,VND,18376000,-0.0729,0.9271,False,0
40936,E001048,2024-12-01,01QT000008,Band 2,17036745,VND,18376000,-0.0729,0.9271,False,0
40937,E001048,2025-01-01,01QT000008,Band 2,17036745,VND,19662000,-0.1335,0.8665,False,0
40938,E001048,2025-02-01,01QT000008,Band 2,17036745,VND,19662000,-0.1335,0.8665,False,0
40939,E001048,2025-03-01,01QT000008,Band 2,17036745,VND,19662000,-0.1335,0.8665,False,0
40940,E001048,2025-04-01,01QT000008,Band 2,17036745,VND,19662000,-0.1335,0.8665,False,0
40941,E001048,2025-05-01,01QT000008,Band 2,17036745,VND,19662000,-0.1335,0.8665,False,0
40942,E001048,2025-06-01,01QT000008,Band 2,18573795,VND,19662000,-0.0553,0.9447,False,0
40943,E001048,2025-07-01,01QT000008,Band 2,18573795,VND,19662000,-0.0553,0.9447,False,0
40944,E001048,2025-08-01,01QT000008,Band 2,18573795,VND,19662000,-0.0553,0.9447,False,0
40945,E001048,2025-09-01,01QT000008,Band 2,18573795,VND,19662000,-0.0553,0.9447,False,0
40946,E001048,2025-10-01,01QT000008,Band 2,18573795,VND,19662000,-0.0553,0.9447,False,0
40947,E001048,2025-11-01,01QT000008,Band 2,18573795,VND,19662000,-0.0553,0.9447,False,0
40948,E001048,2025-12-01,01QT000008,Band 2,18573795,VND,19662000,-0.0553,0.9447,False,0
40949,E001049,2023-06-01,01CN000029,K,20966894,VND,22898000,-0.0843,0.9157,False,0
40950,E001049,2023-07-01,01CN000029,K,20966894,VND,22898000,-0.0843,0.9157,False,0
40951,E001049,2023-08-01,01CN000029,K,20966894,VND,22898000,-0.0843,0.9157,False,0
40952,E001049,2023-09-01,01CN000029,K,20966894,VND,22898000,-0.0843,0.9157,False,0
40953,E001049,2023-10-01,01CN000029,K,20966894,VND,22898000,-0.0843,0.9157,False,0
40954,E001049,2023-11-01,01CN000029,K,20966894,VND,22898000,-0.0843,0.9157,False,0
40955,E001049,2023-12-01,01CN000029,K,20966894,VND,22898000,-0.0843,0.9157,False,0
40956,E001049,2024-01-01,01CN000029,K,20966894,VND,24501000,-0.1442,0.8558,False,0
40957,E001049,2024-02-01,01CN000029,K,20966894,VND,24501000,-0.1442,0.8558,False,0
40958,E001049,2024-03-01,01CN000029,K,20966894,VND,24501000,-0.1442,0.8558,False,0
40959,E001049,2024-04-01,01CN000029,K,20966894,VND,24501000,-0.1442,0.8558,False,0
40960,E001049,2024-05-01,01CN000029,K,20966894,VND,24501000,-0.1442,0.8558,False,0
40961,E001049,2024-06-01,01CN000029,K,22182112,VND,24501000,-0.0946,0.9054,False,0
40962,E001049,2024-07-01,01CN000029,K,22182112,VND,24501000,-0.0946,0.9054,False,0
40963,E001049,2024-08-01,01CN000029,K,22182112,VND,24501000,-0.0946,0.9054,False,0
40964,E001049,2024-09-01,01CN000029,K,22182112,VND,24501000,-0.0946,0.9054,False,0
40965,E001049,2024-10-01,01CN000029,K,22182112,VND,24501000,-0.0946,0.9054,False,0
40966,E001049,2024-11-01,01CN000029,K,22182112,VND,24501000,-0.0946,0.9054,False,0
40967,E001049,2024-12-01,01CN000029,K,22182112,VND,24501000,-0.0946,0.9054,False,0
40968,E001049,2025-01-01,01CN000029,K,22182112,VND,26216000,-0.1539,0.8461,False,0
40969,E001049,2025-02-01,01CN000029,K,22182112,VND,26216000,-0.1539,0.8461,False,0
40970,E001049,2025-03-01,01CN000029,K,22182112,VND,26216000,-0.1539,0.8461,False,0
40971,E001049,2025-04-01,01CN000029,K,22182112,VND,26216000,-0.1539,0.8461,False,0
40972,E001049,2025-05-01,01CN000029,K,22182112,VND,26216000,-0.1539,0.8461,False,0
40973,E001049,2025-06-01,01CN000029,K,22861342,VND,26216000,-0.128,0.872,False,0
40974,E001049,2025-07-01,01CN000029,K,22861342,VND,26216000,-0.128,0.872,False,0
40975,E001049,2025-08-01,01CN000029,K,22861342,VND,26216000,-0.128,0.872,False,0
40976,E001049,2025-09-01,01CN000029,K,22861342,VND,26216000,-0.128,0.872,False,0
40977,E001049,2025-10-01,01CN000029,K,22861342,VND,26216000,-0.128,0.872,False,0
40978,E001049,2025-11-01,01CN000029,K,22861342,VND,26216000,-0.128,0.872,False,0
40979,E001049,2025-12-01,01CN000029,K,22861342,VND,26216000,-0.128,0.872,False,0
40980,E001050,2023-06-01,01QT000013,Band 4,26753240,VND,27478000,-0.0264,0.9736,False,0
40981,E001050,2023-07-01,01QT000013,Band 4,26753240,VND,27478000,-0.0264,0.9736,False,0
40982,E001050,2023-08-01,01QT000013,Band 4,26753240,VND,27478000,-0.0264,0.9736,False,0
40983,E001050,2023-09-01,01QT000013,Band 4,26753240,VND,27478000,-0.0264,0.9736,False,0
40984,E001050,2023-10-01,01QT000013,Band 4,26753240,VND,27478000,-0.0264,0.9736,False,0
40985,E001050,2023-11-01,01QT000013,Band 4,26753240,VND,27478000,-0.0264,0.9736,False,0
40986,E001050,2023-12-01,01QT000013,Band 4,26753240,VND,27478000,-0.0264,0.9736,False,0
40987,E001050,2024-01-01,01QT000013,Band 4,26753240,VND,29401000,-0.0901,0.9099,False,0
40988,E001050,2024-02-01,01QT000013,Band 4,26753240,VND,29401000,-0.0901,0.9099,False,0
40989,E001050,2024-03-01,01QT000013,Band 4,26753240,VND,29401000,-0.0901,0.9099,False,0
40990,E001050,2024-04-01,01QT000013,Band 4,26753240,VND,29401000,-0.0901,0.9099,False,0
40991,E001050,2024-05-01,01QT000013,Band 4,26753240,VND,29401000,-0.0901,0.9099,False,0
40992,E001050,2024-06-01,01QT000013,Band 4,28109577,VND,29401000,-0.0439,0.9561,False,0
40993,E001050,2024-07-01,01QT000013,Band 4,28109577,VND,29401000,-0.0439,0.9561,False,0
40994,E001050,2024-08-01,01QT000013,Band 4,28109577,VND,29401000,-0.0439,0.9561,False,0
40995,E001050,2024-09-01,01QT000013,Band 4,28109577,VND,29401000,-0.0439,0.9561,False,0
40996,E001050,2024-10-01,01QT000013,Band 4,28109577,VND,29401000,-0.0439,0.9561,False,0
40997,E001050,2024-11-01,01QT000013,Band 4,28109577,VND,29401000,-0.0439,0.9561,False,0
40998,E001050,2024-12-01,01QT000013,Band 4,28109577,VND,29401000,-0.0439,0.9561,False,0
40999,E001050,2025-01-01,01QT000013,Band 4,28109577,VND,31459000,-0.1065,0.8935,False,0
41000,E001050,2025-02-01,01QT000013,Band 4,28109577,VND,31459000,-0.1065,0.8935,False,0
41001,E001050,2025-03-01,01QT000013,Band 4,28109577,VND,31459000,-0.1065,0.8935,False,0
41002,E001050,2025-04-01,01QT000013,Band 4,28109577,VND,31459000,-0.1065,0.8935,False,0
41003,E001050,2025-05-01,01QT000013,Band 4,28109577,VND,31459000,-0.1065,0.8935,False,0
41004,E001050,2025-06-01,01QT000013,Band 4,29558318,VND,31459000,-0.0604,0.9396,False,0
41005,E001050,2025-07-01,01QT000013,Band 4,29558318,VND,31459000,-0.0604,0.9396,False,0
41006,E001050,2025-08-01,01QT000013,Band 4,29558318,VND,31459000,-0.0604,0.9396,False,0
41007,E001050,2025-09-01,01QT000013,Band 4,29558318,VND,31459000,-0.0604,0.9396,False,0
41008,E001050,2025-10-01,01QT000013,Band 4,29558318,VND,31459000,-0.0604,0.9396,False,0
41009,E001050,2025-11-01,01QT000013,Band 4,29558318,VND,31459000,-0.0604,0.9396,False,0
41010,E001050,2025-12-01,01QT000013,Band 4,29558318,VND,31459000,-0.0604,0.9396,False,0
41011,E001051,2023-06-01,01QT000008,Band 4,28840939,VND,27478000,0.0496,1.0496,False,0
41012,E001051,2023-07-01,01QT000008,Band 4,28840939,VND,27478000,0.0496,1.0496,False,0
41013,E001051,2023-08-01,01QT000008,Band 4,28840939,VND,27478000,0.0496,1.0496,False,0
41014,E001051,2023-09-01,01QT000008,Band 4,28840939,VND,27478000,0.0496,1.0496,False,0
41015,E001051,2023-10-01,01QT000008,Band 4,28840939,VND,27478000,0.0496,1.0496,False,0
41016,E001051,2023-11-01,01QT000008,Band 4,28840939,VND,27478000,0.0496,1.0496,False,0
41017,E001051,2023-12-01,01QT000008,Band 4,28840939,VND,27478000,0.0496,1.0496,False,0
41018,E001051,2024-01-01,01QT000008,Band 4,28840939,VND,29401000,-0.019,0.981,False,0
41019,E001051,2024-02-01,01QT000008,Band 4,28840939,VND,29401000,-0.019,0.981,False,0
41020,E001051,2024-03-01,01QT000008,Band 4,28840939,VND,29401000,-0.019,0.981,False,0
41021,E001051,2024-04-01,01QT000008,Band 4,28840939,VND,29401000,-0.019,0.981,False,0
41022,E001051,2024-05-01,01QT000008,Band 4,28840939,VND,29401000,-0.019,0.981,False,0
41023,E001051,2024-06-01,01QT000008,Band 4,30784133,VND,29401000,0.047,1.047,False,0
41024,E001051,2024-07-01,01QT000008,Band 4,30784133,VND,29401000,0.047,1.047,False,0
41025,E001051,2024-08-01,01QT000008,Band 4,30784133,VND,29401000,0.047,1.047,False,0
41026,E001051,2024-09-01,01QT000008,Band 4,30784133,VND,29401000,0.047,1.047,False,0
41027,E001051,2024-10-01,01QT000008,Band 4,30784133,VND,29401000,0.047,1.047,False,0
41028,E001051,2024-11-01,01QT000008,Band 4,30784133,VND,29401000,0.047,1.047,False,0
41029,E001051,2024-12-01,01QT000008,Band 4,30784133,VND,29401000,0.047,1.047,False,0
41030,E001051,2025-01-01,01QT000008,Band 4,30784133,VND,31459000,-0.0215,0.9785,False,0
41031,E001051,2025-02-01,01QT000008,Band 4,30784133,VND,31459000,-0.0215,0.9785,False,0
41032,E001051,2025-03-01,01QT000008,Band 4,30784133,VND,31459000,-0.0215,0.9785,False,0
41033,E001051,2025-04-01,01QT000008,Band 4,30784133,VND,31459000,-0.0215,0.9785,False,0
41034,E001051,2025-05-01,01QT000008,Band 4,30784133,VND,31459000,-0.0215,0.9785,False,0
41035,E001051,2025-06-01,01QT000008,Band 4,32413628,VND,31459000,0.0303,1.0303,False,0
41036,E001051,2025-07-01,01QT000008,Band 4,32413628,VND,31459000,0.0303,1.0303,False,0
41037,E001051,2025-08-01,01QT000008,Band 4,32413628,VND,31459000,0.0303,1.0303,False,0
41038,E001051,2025-09-01,01QT000008,Band 4,32413628,VND,31459000,0.0303,1.0303,False,0
41039,E001051,2025-10-01,01QT000008,Band 4,32413628,VND,31459000,0.0303,1.0303,True,1
41040,E001051,2025-11-01,01QT000008,Band 4,32413628,VND,31459000,0.0303,1.0303,True,2
41041,E001051,2025-12-01,01QT000008,Band 4,32413628,VND,31459000,0.0303,1.0303,True,3
41042,E001052,2023-06-01,01CN000022,K,24308073,VND,22898000,0.0616,1.0616,False,0
41043,E001052,2023-07-01,01CN000022,K,24308073,VND,22898000,0.0616,1.0616,False,0
41044,E001052,2023-08-01,01CN000022,K,24308073,VND,22898000,0.0616,1.0616,False,0
41045,E001052,2023-09-01,01CN000022,K,24308073,VND,22898000,0.0616,1.0616,False,0
41046,E001052,2023-10-01,01CN000022,K,24308073,VND,22898000,0.0616,1.0616,False,0
41047,E001052,2023-11-01,01CN000022,K,24308073,VND,22898000,0.0616,1.0616,False,0
41048,E001052,2023-12-01,01CN000022,K,24308073,VND,22898000,0.0616,1.0616,False,0
41049,E001052,2024-01-01,01CN000022,K,24308073,VND,24501000,-0.0079,0.9921,False,0
41050,E001052,2024-02-01,01CN000022,K,24308073,VND,24501000,-0.0079,0.9921,False,0
41051,E001052,2024-03-01,01CN000022,K,24308073,VND,24501000,-0.0079,0.9921,False,0
41052,E001052,2024-04-01,01CN000022,K,24308073,VND,24501000,-0.0079,0.9921,False,0
41053,E001052,2024-05-01,01CN000022,K,24308073,VND,24501000,-0.0079,0.9921,False,0
41054,E001052,2024-06-01,01CN000022,K,24308073,VND,24501000,-0.0079,0.9921,False,0
41055,E001052,2024-07-01,01CN000022,K,24308073,VND,24501000,-0.0079,0.9921,False,0
41056,E001052,2024-08-01,01CN000022,K,24308073,VND,24501000,-0.0079,0.9921,False,0
41057,E001052,2024-09-01,01CN000022,K,24308073,VND,24501000,-0.0079,0.9921,False,0
41058,E001052,2024-10-01,01CN000022,K,24308073,VND,24501000,-0.0079,0.9921,False,0
41059,E001052,2024-11-01,01CN000022,K,24308073,VND,24501000,-0.0079,0.9921,False,0
41060,E001052,2024-12-01,01CN000022,K,24308073,VND,24501000,-0.0079,0.9921,False,0
41061,E001052,2025-01-01,01CN000022,K,24308073,VND,26216000,-0.0728,0.9272,False,0
41062,E001052,2025-02-01,01CN000022,K,24308073,VND,26216000,-0.0728,0.9272,False,0
41063,E001052,2025-03-01,01CN000022,K,24308073,VND,26216000,-0.0728,0.9272,False,0
41064,E001052,2025-04-01,01CN000022,K,24308073,VND,26216000,-0.0728,0.9272,False,0
41065,E001052,2025-05-01,01CN000022,K,24308073,VND,26216000,-0.0728,0.9272,False,0
41066,E001053,2023-06-01,01CN000042,Band 6,41609547,VND,51520000,-0.1924,0.8076,False,0
41067,E001053,2023-07-01,01CN000042,Band 6,41609547,VND,51520000,-0.1924,0.8076,False,0
41068,E001053,2023-08-01,01CN000042,Band 6,41609547,VND,51520000,-0.1924,0.8076,False,0
41069,E001053,2023-09-01,01CN000042,Band 6,41609547,VND,51520000,-0.1924,0.8076,False,0
41070,E001053,2023-10-01,01CN000042,Band 6,41609547,VND,51520000,-0.1924,0.8076,False,0
41071,E001053,2023-11-01,01CN000042,Band 6,41609547,VND,51520000,-0.1924,0.8076,False,0
41072,E001053,2023-12-01,01CN000042,Band 6,41609547,VND,51520000,-0.1924,0.8076,False,0
41073,E001054,2023-06-01,01CN000033,Band 4,27795320,VND,27478000,0.0115,1.0115,False,0
41074,E001054,2023-07-01,01CN000033,Band 4,27795320,VND,27478000,0.0115,1.0115,False,0
41075,E001054,2023-08-01,01CN000033,Band 4,27795320,VND,27478000,0.0115,1.0115,False,0
41076,E001054,2023-09-01,01CN000033,Band 4,27795320,VND,27478000,0.0115,1.0115,False,0
41077,E001054,2023-10-01,01CN000033,Band 4,27795320,VND,27478000,0.0115,1.0115,False,0
41078,E001054,2023-11-01,01CN000033,Band 4,27795320,VND,27478000,0.0115,1.0115,False,0
41079,E001054,2023-12-01,01CN000033,Band 4,27795320,VND,27478000,0.0115,1.0115,False,0
41080,E001054,2024-01-01,01CN000033,Band 4,27795320,VND,29401000,-0.0546,0.9454,False,0
41081,E001054,2024-02-01,01CN000033,Band 4,27795320,VND,29401000,-0.0546,0.9454,False,0
41082,E001054,2024-03-01,01CN000033,Band 4,27795320,VND,29401000,-0.0546,0.9454,False,0
41083,E001054,2024-04-01,01CN000033,Band 4,27795320,VND,29401000,-0.0546,0.9454,False,0
41084,E001054,2024-05-01,01CN000033,Band 4,27795320,VND,29401000,-0.0546,0.9454,False,0
41085,E001054,2024-06-01,01CN000033,Band 4,27988174,VND,29401000,-0.0481,0.9519,False,0
41086,E001054,2024-07-01,01CN000033,Band 4,27988174,VND,29401000,-0.0481,0.9519,False,0
41087,E001054,2024-08-01,01CN000033,Band 4,27988174,VND,29401000,-0.0481,0.9519,False,0
41088,E001054,2024-09-01,01CN000033,Band 4,27988174,VND,29401000,-0.0481,0.9519,False,0
41089,E001055,2023-06-01,01QT000008,Band 2,16483701,VND,17174000,-0.0402,0.9598,False,0
41090,E001055,2023-07-01,01QT000008,Band 2,16483701,VND,17174000,-0.0402,0.9598,False,0
41091,E001055,2023-08-01,01QT000008,Band 2,16483701,VND,17174000,-0.0402,0.9598,False,0
41092,E001055,2023-09-01,01QT000008,Band 2,16483701,VND,17174000,-0.0402,0.9598,False,0
41093,E001055,2023-10-01,01QT000008,Band 2,16483701,VND,17174000,-0.0402,0.9598,False,0
41094,E001055,2023-11-01,01QT000008,Band 2,16483701,VND,17174000,-0.0402,0.9598,False,0
41095,E001055,2023-12-01,01QT000008,Band 2,16483701,VND,17174000,-0.0402,0.9598,False,0
41096,E001055,2024-01-01,01QT000008,Band 2,16483701,VND,18376000,-0.103,0.897,False,0
41097,E001055,2024-02-01,01QT000008,Band 2,16483701,VND,18376000,-0.103,0.897,False,0
41098,E001055,2024-03-01,01QT000008,Band 2,16483701,VND,18376000,-0.103,0.897,False,0
41099,E001055,2024-04-01,01QT000008,Band 2,16483701,VND,18376000,-0.103,0.897,False,0
41100,E001055,2024-05-01,01QT000008,Band 2,16483701,VND,18376000,-0.103,0.897,False,0
41101,E001055,2024-06-01,01QT000008,Band 2,17694348,VND,18376000,-0.0371,0.9629,False,0
41102,E001055,2024-07-01,01QT000008,Band 2,17694348,VND,18376000,-0.0371,0.9629,False,0
41103,E001055,2024-08-01,01QT000008,Band 2,17694348,VND,18376000,-0.0371,0.9629,False,0
41104,E001055,2024-09-01,01QT000008,Band 2,17694348,VND,18376000,-0.0371,0.9629,False,0
41105,E001055,2024-10-01,01QT000008,Band 2,17694348,VND,18376000,-0.0371,0.9629,False,0
41106,E001055,2024-11-01,01QT000008,Band 2,17694348,VND,18376000,-0.0371,0.9629,False,0
41107,E001055,2024-12-01,01QT000008,Band 2,17694348,VND,18376000,-0.0371,0.9629,False,0
41108,E001056,2023-06-01,01CN000009,Band 2,16699793,VND,17174000,-0.0276,0.9724,False,0
41109,E001056,2023-07-01,01CN000009,Band 2,16699793,VND,17174000,-0.0276,0.9724,False,0
41110,E001056,2023-08-01,01CN000009,Band 2,16699793,VND,17174000,-0.0276,0.9724,False,0
41111,E001056,2023-09-01,01CN000009,Band 2,16699793,VND,17174000,-0.0276,0.9724,False,0
41112,E001056,2023-10-01,01CN000009,Band 2,16699793,VND,17174000,-0.0276,0.9724,False,0
41113,E001056,2023-11-01,01CN000009,Band 2,16699793,VND,17174000,-0.0276,0.9724,False,0
41114,E001056,2023-12-01,01CN000009,Band 2,16699793,VND,17174000,-0.0276,0.9724,False,0
41115,E001056,2024-01-01,01CN000009,Band 2,16699793,VND,18376000,-0.0912,0.9088,False,0
41116,E001056,2024-02-01,01CN000009,Band 2,16699793,VND,18376000,-0.0912,0.9088,False,0
41117,E001056,2024-03-01,01CN000009,Band 2,16699793,VND,18376000,-0.0912,0.9088,False,0
41118,E001056,2024-04-01,01CN000009,Band 2,16699793,VND,18376000,-0.0912,0.9088,False,0
41119,E001056,2024-05-01,01CN000009,Band 2,16699793,VND,18376000,-0.0912,0.9088,False,0
41120,E001056,2024-06-01,01CN000009,Band 2,17809013,VND,18376000,-0.0309,0.9691,False,0
41121,E001056,2024-07-01,01CN000009,Band 2,17809013,VND,18376000,-0.0309,0.9691,False,0
41122,E001056,2024-08-01,01CN000009,Band 2,17809013,VND,18376000,-0.0309,0.9691,False,0
41123,E001056,2024-09-01,01CN000009,Band 2,17809013,VND,18376000,-0.0309,0.9691,False,0
41124,E001056,2024-10-01,01CN000009,Band 2,17809013,VND,18376000,-0.0309,0.9691,False,0
41125,E001056,2024-11-01,01CN000009,Band 2,17809013,VND,18376000,-0.0309,0.9691,False,0
41126,E001056,2024-12-01,01CN000009,Band 2,17809013,VND,18376000,-0.0309,0.9691,False,0
41127,E001056,2025-01-01,01CN000009,Band 2,17809013,VND,19662000,-0.0942,0.9058,False,0
41128,E001056,2025-02-01,01CN000009,Band 2,17809013,VND,19662000,-0.0942,0.9058,False,0
41129,E001056,2025-03-01,01CN000009,Band 2,17809013,VND,19662000,-0.0942,0.9058,False,0
41130,E001056,2025-04-01,01CN000009,Band 2,17809013,VND,19662000,-0.0942,0.9058,False,0
41131,E001056,2025-05-01,01CN000009,Band 2,17809013,VND,19662000,-0.0942,0.9058,False,0
41132,E001056,2025-06-01,01CN000009,Band 2,19044511,VND,19662000,-0.0314,0.9686,False,0
41133,E001056,2025-07-01,01CN000009,Band 2,19044511,VND,19662000,-0.0314,0.9686,False,0
41134,E001056,2025-08-01,01CN000009,Band 2,19044511,VND,19662000,-0.0314,0.9686,False,0
41135,E001056,2025-09-01,01CN000009,Band 2,19044511,VND,19662000,-0.0314,0.9686,False,0
41136,E001056,2025-10-01,01CN000009,Band 2,19044511,VND,19662000,-0.0314,0.9686,False,0
41137,E001056,2025-11-01,01CN000009,Band 2,19044511,VND,19662000,-0.0314,0.9686,False,0
41138,E001056,2025-12-01,01CN000009,Band 2,19044511,VND,19662000,-0.0314,0.9686,False,0
41139,E001057,2023-06-01,01CN000002,Band 2,16717168,VND,17174000,-0.0266,0.9734,False,0
41140,E001057,2023-07-01,01CN000002,Band 2,16717168,VND,17174000,-0.0266,0.9734,False,0
41141,E001057,2023-08-01,01CN000002,Band 2,16717168,VND,17174000,-0.0266,0.9734,False,0
41142,E001057,2023-09-01,01CN000002,Band 2,16717168,VND,17174000,-0.0266,0.9734,False,0
41143,E001057,2023-10-01,01CN000002,Band 2,16717168,VND,17174000,-0.0266,0.9734,False,0
41144,E001057,2023-11-01,01CN000002,Band 2,16717168,VND,17174000,-0.0266,0.9734,False,0
41145,E001057,2023-12-01,01CN000002,Band 2,16717168,VND,17174000,-0.0266,0.9734,False,0
41146,E001057,2024-01-01,01CN000002,Band 2,16717168,VND,18376000,-0.0903,0.9097,False,0
41147,E001057,2024-02-01,01CN000002,Band 2,16717168,VND,18376000,-0.0903,0.9097,False,0
41148,E001057,2024-03-01,01CN000002,Band 2,16717168,VND,18376000,-0.0903,0.9097,False,0
41149,E001057,2024-04-01,01CN000002,Band 2,16717168,VND,18376000,-0.0903,0.9097,False,0
41150,E001057,2024-05-01,01CN000002,Band 2,16717168,VND,18376000,-0.0903,0.9097,False,0
41151,E001057,2024-06-01,01CN000002,Band 2,17597964,VND,18376000,-0.0423,0.9577,False,0
41152,E001057,2024-07-01,01CN000002,Band 2,17597964,VND,18376000,-0.0423,0.9577,False,0
41153,E001057,2024-08-01,01CN000002,Band 2,17597964,VND,18376000,-0.0423,0.9577,False,0
41154,E001057,2024-09-01,01CN000002,Band 2,17597964,VND,18376000,-0.0423,0.9577,False,0
41155,E001057,2024-10-01,01CN000002,Band 2,17597964,VND,18376000,-0.0423,0.9577,False,0
41156,E001057,2024-11-01,01CN000002,Band 2,17597964,VND,18376000,-0.0423,0.9577,False,0
41157,E001057,2024-12-01,01CN000002,Band 2,17597964,VND,18376000,-0.0423,0.9577,False,0
41158,E001057,2025-01-01,01CN000002,Band 2,17597964,VND,19662000,-0.105,0.895,False,0
41159,E001057,2025-02-01,01CN000002,Band 2,17597964,VND,19662000,-0.105,0.895,False,0
41160,E001057,2025-03-01,01CN000002,Band 2,17597964,VND,19662000,-0.105,0.895,False,0
41161,E001057,2025-04-01,01CN000002,Band 2,17597964,VND,19662000,-0.105,0.895,False,0
41162,E001057,2025-05-01,01CN000002,Band 2,17597964,VND,19662000,-0.105,0.895,False,0
41163,E001057,2025-06-01,01CN000002,Band 2,18737739,VND,19662000,-0.047,0.953,False,0
41164,E001057,2025-07-01,01CN000002,Band 2,18737739,VND,19662000,-0.047,0.953,False,0
41165,E001057,2025-08-01,01CN000002,Band 2,18737739,VND,19662000,-0.047,0.953,False,0
41166,E001057,2025-09-01,01CN000002,Band 2,18737739,VND,19662000,-0.047,0.953,False,0
41167,E001057,2025-10-01,01CN000002,Band 2,18737739,VND,19662000,-0.047,0.953,False,0
41168,E001057,2025-11-01,01CN000002,Band 2,18737739,VND,19662000,-0.047,0.953,False,0
41169,E001057,2025-12-01,01CN000002,Band 2,18737739,VND,19662000,-0.047,0.953,False,0
41170,E001058,2023-06-01,01CN000050,Band 2,11658343,VND,17174000,-0.3212,0.6788,False,0
41171,E001058,2023-07-01,01CN000050,Band 2,11658343,VND,17174000,-0.3212,0.6788,False,0
41172,E001058,2023-08-01,01CN000050,Band 2,11658343,VND,17174000,-0.3212,0.6788,False,0
41173,E001058,2023-09-01,01CN000050,Band 2,11658343,VND,17174000,-0.3212,0.6788,False,0
41174,E001058,2023-10-01,01CN000050,Band 2,11658343,VND,17174000,-0.3212,0.6788,False,0
41175,E001058,2023-11-01,01CN000050,Band 2,11658343,VND,17174000,-0.3212,0.6788,False,0
41176,E001058,2023-12-01,01CN000050,Band 2,11658343,VND,17174000,-0.3212,0.6788,False,0
41177,E001058,2024-01-01,01CN000050,Band 2,11658343,VND,18376000,-0.3656,0.6344,False,0
41178,E001058,2024-02-01,01CN000050,Band 2,11658343,VND,18376000,-0.3656,0.6344,False,0
41179,E001058,2024-03-01,01CN000050,Band 2,11658343,VND,18376000,-0.3656,0.6344,False,0
41180,E001058,2024-04-01,01CN000050,Band 2,11658343,VND,18376000,-0.3656,0.6344,False,0
41181,E001058,2024-05-01,01CN000050,Band 2,11658343,VND,18376000,-0.3656,0.6344,False,0
41182,E001058,2024-06-01,01CN000050,Band 2,12438862,VND,18376000,-0.3231,0.6769,False,0
41183,E001058,2024-07-01,01CN000050,Band 2,12438862,VND,18376000,-0.3231,0.6769,False,0
41184,E001058,2024-08-01,01CN000050,Band 2,12438862,VND,18376000,-0.3231,0.6769,False,0
41185,E001058,2024-09-01,01CN000050,Band 2,12438862,VND,18376000,-0.3231,0.6769,False,0
41186,E001058,2024-10-01,01CN000050,Band 2,12438862,VND,18376000,-0.3231,0.6769,False,0
41187,E001058,2024-11-01,01CN000050,Band 2,12438862,VND,18376000,-0.3231,0.6769,False,0
41188,E001058,2024-12-01,01CN000050,Band 2,12438862,VND,18376000,-0.3231,0.6769,False,0
41189,E001058,2025-01-01,01CN000050,Band 2,12438862,VND,19662000,-0.3674,0.6326,False,0
41190,E001058,2025-02-01,01CN000050,Band 2,12438862,VND,19662000,-0.3674,0.6326,False,0
41191,E001058,2025-03-01,01CN000050,Band 2,12438862,VND,19662000,-0.3674,0.6326,False,0
41192,E001058,2025-04-01,01CN000050,Band 2,12438862,VND,19662000,-0.3674,0.6326,False,0
41193,E001058,2025-05-01,01CN000050,Band 2,12438862,VND,19662000,-0.3674,0.6326,False,0
41194,E001058,2025-06-01,01CN000050,Band 2,13261028,VND,19662000,-0.3256,0.6744,False,0
41195,E001058,2025-07-01,01CN000050,Band 2,13261028,VND,19662000,-0.3256,0.6744,False,0
41196,E001058,2025-08-01,01CN000050,Band 2,13261028,VND,19662000,-0.3256,0.6744,False,0
41197,E001058,2025-09-01,01CN000050,Band 2,13261028,VND,19662000,-0.3256,0.6744,False,0
41198,E001058,2025-10-01,01CN000050,Band 2,13261028,VND,19662000,-0.3256,0.6744,False,0
41199,E001058,2025-11-01,01CN000050,Band 2,13261028,VND,19662000,-0.3256,0.6744,False,0
41200,E001058,2025-12-01,01CN000050,Band 2,13261028,VND,19662000,-0.3256,0.6744,False,0
41201,E001059,2023-06-01,01QT000009,Band 4,22244324,VND,27478000,-0.1905,0.8095,False,0
41202,E001059,2023-07-01,01QT000009,Band 4,22244324,VND,27478000,-0.1905,0.8095,False,0
